label,tier,dist,problema,D,M,N,I_eff,I_max,iteracao,geracao,caminho,motivo,n_gps,n_folhas,profundidade,tppm,delta_total_point,early_stop,fe,n_acumulado,f_best,n_front1,tempo_fit_s,tempo_busca_s,chaves
swap_medium-mvns_ZDT1,medium,mvns,ZDT1,30,2,2000,7,7,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[3, 3]","[5, 5]","[3, 3]","[1388.0, 1155.0]",1.0,False,2000,2543,"[0.02337811353168512, 2.229408681436834]",3,3.922983,0.214629,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_medium-mvns_ZDT1,medium,mvns,ZDT1,30,2,2000,7,7,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[4, 4]","[5, 5]","[3, 3]","[1700.0, 1468.0]",1.0,False,2000,3168,"[0.037151612804172895, 2.5764989924027595]",11,2.946504,0.490883,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_medium-mvns_ZDT1,medium,mvns,ZDT1,30,2,2000,7,7,5,255,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[5, 5]","[5, 5]","[3, 3]","[2000.0, 2000.0]",1.0,False,2000,4000,"[1.301322072322364e-08, 3.015245456248522]",21,2.927972,0.729528,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_medium-mvns_ZDT1,medium,mvns,ZDT1,30,2,2000,7,7,6,306,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[5, 5]","[5, 5]","[3, 3]","[2000.0, 2000.0]",2.0,False,2000,4000,"[9.823686468735104e-07, 2.4663706868886948]",35,0.00024,0.975128,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_medium-mvns_ZDT1,medium,mvns,ZDT1,30,2,2000,7,7,7,357,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[5, 5]","[5, 5]","[3, 3]","[2000.0, 2000.0]",0.0,True,2000,4000,"[1.3007706911594141e-08, 2.215000160038471]",29,0.000251,1.230785,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_medium-mvns_ZDT4,medium,mvns,ZDT4,10,2,2000,10,20,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[14, 15]","[4, 6]","[113.0, 143.0]",1.0,False,2000,256,"[0.0, 129.5108800562337]",1,0.24286,0.135525,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_medium-mvns_ZDT4,medium,mvns,ZDT4,10,2,2000,10,20,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[14, 15]","[4, 6]","[279.0, 288.0]",1.0,False,2000,567,"[0.0, 129.5108800562337]",1,0.336089,0.171273,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_medium-mvns_ZDT4,medium,mvns,ZDT4,10,2,2000,10,20,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[3, 3]","[14, 15]","[4, 6]","[444.0, 426.0]",1.0,False,2000,870,"[0.0, 122.52296286817977]",4,0.389968,0.498531,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_medium-mvns_ZDT4,medium,mvns,ZDT4,10,2,2000,10,20,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[4, 4]","[14, 15]","[4, 6]","[582.0, 530.0]",1.0,False,2000,1112,"[0.0, 88.7984578646699]",3,0.205814,0.509754,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_medium-mvns_ZDT4,medium,mvns,ZDT4,10,2,2000,10,20,5,255,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[5, 4]","[14, 15]","[4, 6]","[682.0, 530.0]",1.0,False,2000,1212,"[0.0, 83.58860657178082]",4,0.127845,0.530935,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_medium-mvns_ZDT4,medium,mvns,ZDT4,10,2,2000,10,20,6,306,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[6, 4]","[14, 15]","[4, 6]","[1010.0, 530.0]",3.0,False,2000,1540,"[0.0, 80.66493115033472]",2,0.075968,0.853932,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_medium-mvns_ZDT4,medium,mvns,ZDT4,10,2,2000,10,20,7,357,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[6, 4]","[14, 15]","[4, 6]","[1010.0, 530.0]",1.0,False,2000,1540,"[0.0, 80.43560771735827]",1,0.00025,0.930564,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_medium-mvns_ZDT4,medium,mvns,ZDT4,10,2,2000,10,20,8,408,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[7, 4]","[14, 15]","[4, 6]","[1110.0, 530.0]",1.0,False,2000,1640,"[0.0, 80.37117446114553]",1,0.157646,0.916604,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_medium-mvns_ZDT4,medium,mvns,ZDT4,10,2,2000,10,20,9,459,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[7, 4]","[14, 15]","[4, 6]","[1110.0, 530.0]",1.0,False,2000,1640,"[0.0, 80.33945609462535]",1,0.000286,0.892984,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_medium-mvns_ZDT4,medium,mvns,ZDT4,10,2,2000,10,20,10,510,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[7, 4]","[14, 15]","[4, 6]","[1110.0, 530.0]",0.0,True,2000,1640,"[0.0, 80.32786484256917]",2,0.000225,0.860768,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_DTLZ2,small,lhs,DTLZ2,12,3,371,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1, 1]","[2, 3, 2]","[1, 2, 1]","[228.0, 125.0, 229.0]",1.0,False,371,582,"[0.02402029668292016, 0.29741278062056486, 0.5334423998958557]",10,0.693281,0.093191,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_DTLZ2,small,lhs,DTLZ2,12,3,371,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2, 2]","[2, 3, 2]","[1, 2, 1]","[371.0, 245.0, 371.0]",1.0,False,371,987,"[-0.28556460772961145, 0.29741278062056486, 0.49366872501559556]",51,0.795402,1.416687,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_DTLZ2,small,lhs,DTLZ2,12,3,371,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 3, 2]","[2, 3, 2]","[1, 2, 1]","[371.0, 371.0, 371.0]",1.0,False,371,1113,"[-0.300574615645246, -0.13959070157949327, 0.05707238174464635]",53,0.289716,2.013878,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_DTLZ2,small,lhs,DTLZ2,12,3,371,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 3, 2]","[2, 3, 2]","[1, 2, 1]","[371.0, 371.0, 371.0]",1.0,False,371,1113,"[-0.3088266328602458, -0.15369311784675688, -0.0545078655638207]",88,0.000378,2.721818,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_MMF16_20,small,lhs,MMF16_20,20,3,619,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1, 1]","[2, 2, 2]","[1, 1, 1]","[339.0, 381.0, 250.0]",1.0,False,619,970,"[0.5164582452549151, -0.043133135894407815, 0.018725119527516654]",5,7.144207,0.110413,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_MMF16_20,small,lhs,MMF16_20,20,3,619,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2, 2]","[2, 2, 2]","[1, 1, 1]","[619.0, 619.0, 619.0]",1.0,False,619,1857,"[0.006027252921357751, -0.08683931133040801, -0.005536287899303716]",40,10.798099,2.65086,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_MMF16_20,small,lhs,MMF16_20,20,3,619,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2, 2]","[2, 2, 2]","[1, 1, 1]","[619.0, 619.0, 619.0]",1.0,False,619,1857,"[-0.06905615446157753, -0.17368668924240604, -0.005425593422842212]",83,0.000299,2.627253,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_MMF16_20,small,lhs,MMF16_20,20,3,619,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2, 2]","[2, 2, 2]","[1, 1, 1]","[619.0, 619.0, 619.0]",1.0,False,619,1857,"[-0.07426317593750409, -0.20737116288692264, -0.005522112376638688]",96,0.000298,2.966639,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_WFG9,small,lhs,WFG9,22,2,681,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[229.0, 229.0]",1.0,False,681,458,"[1.3913836300547799e-23, 1.4362402578775804e-23]",1,0.166241,0.058926,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_WFG9,small,lhs,WFG9,22,2,681,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[229.0, 229.0]",1.0,False,681,458,"[1.3502614436371043e-37, 1.8432203532034355e-37]",1,0.000249,0.704237,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_WFG9,small,lhs,WFG9,22,2,681,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[229.0, 229.0]",1.0,False,681,458,"[1.0190781254572801e-41, 1.8008680874360364e-41]",2,0.000219,0.530411,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_WFG9,small,lhs,WFG9,22,2,681,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[229.0, 229.0]",1.0,False,681,458,"[1.7445497194197147e-42, 3.510056176776678e-42]",2,0.000204,0.490908,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_ZDT1,small,lhs,ZDT1,30,2,929,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[2, 3]","[1, 2]","[465.0, 303.0]",1.0,False,929,768,"[0.24973727481516295, 3.3503323597833514]",2,7.312229,0.123644,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_ZDT1,small,lhs,ZDT1,30,2,929,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 1]","[2, 3]","[1, 2]","[929.0, 303.0]",1.0,False,929,1232,"[0.4819549177773297, 2.127662917599082]",5,3.443802,0.863795,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_ZDT1,small,lhs,ZDT1,30,2,929,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[2, 3]","[1, 2]","[929.0, 629.0]",1.0,False,929,1558,"[0.1907991786429193, 2.0440428354777396]",11,0.289049,0.638447,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_ZDT1,small,lhs,ZDT1,30,2,929,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[2, 3]","[1, 2]","[929.0, 629.0]",1.0,False,929,1558,"[5.500914994627237e-07, 1.3056079857051373]",21,0.000247,1.09713,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_ZDT4,small,lhs,ZDT4,10,2,309,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[2, 3]","[1, 2]","[155.0, 103.0]",1.0,False,309,258,"[0.2491509496433319, 148.38890612178605]",1,0.54911,0.071283,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_ZDT4,small,lhs,ZDT4,10,2,309,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 1]","[2, 3]","[1, 2]","[309.0, 103.0]",1.0,False,309,412,"[0.48812603249098174, 143.6378373017385]",10,0.356294,0.772909,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_ZDT4,small,lhs,ZDT4,10,2,309,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 1]","[2, 3]","[1, 2]","[309.0, 103.0]",1.0,False,309,412,"[4.828907549381256e-07, 143.51121408694007]",6,0.000261,0.615661,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-lhs_ZDT4,small,lhs,ZDT4,10,2,309,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 1]","[2, 3]","[1, 2]","[309.0, 103.0]",1.0,False,309,412,"[4.823814379051328e-07, 143.3606923859229]",4,0.000231,0.908614,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-mvns_DTLZ2,small,mvns,DTLZ2,12,3,371,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1, 1]","[3, 2, 2]","[2, 1, 1]","[120.0, 190.0, 213.0]",1.0,False,371,523,"[0.4512378236818222, 0.2308387875796143, 0.30249998044118787]",5,0.414023,0.131822,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-mvns_DTLZ2,small,mvns,DTLZ2,12,3,371,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2, 2]","[3, 2, 2]","[2, 1, 1]","[244.0, 371.0, 371.0]",1.0,False,371,986,"[-0.20294198254993034, -0.23355584677733532, 0.16282129924450928]",23,0.613594,1.138344,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-mvns_DTLZ2,small,mvns,DTLZ2,12,3,371,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[3, 2, 2]","[3, 2, 2]","[2, 1, 1]","[371.0, 371.0, 371.0]",1.0,False,371,1113,"[-0.269261286874638, -0.27015652602790396, -0.010943659381212001]",56,0.084896,2.220107,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-mvns_DTLZ2,small,mvns,DTLZ2,12,3,371,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[3, 2, 2]","[3, 2, 2]","[2, 1, 1]","[371.0, 371.0, 371.0]",1.0,False,371,1113,"[-0.2484238974478643, -0.34309949154112473, -0.009856035958293319]",61,0.000326,2.296426,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-mvns_MMF16_20,small,mvns,MMF16_20,20,3,619,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1, 1]","[3, 2, 2]","[2, 1, 1]","[200.0, 267.0, 332.0]",1.0,False,619,799,"[0.8761894530505474, 0.07731660862918943, 0.40106682859326154]",6,3.971732,0.110211,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-mvns_MMF16_20,small,mvns,MMF16_20,20,3,619,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2, 2]","[3, 2, 2]","[2, 1, 1]","[414.0, 619.0, 619.0]",1.0,False,619,1652,"[-0.0148955215772371, -0.10234893404413015, 0.025197002096176035]",25,6.553144,1.096897,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-mvns_MMF16_20,small,mvns,MMF16_20,20,3,619,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[3, 2, 2]","[3, 2, 2]","[2, 1, 1]","[619.0, 619.0, 619.0]",1.0,False,619,1857,"[-0.011265143111477867, -0.755554378090892, -5.532285651810298e-08]",65,0.319877,2.142042,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-mvns_MMF16_20,small,mvns,MMF16_20,20,3,619,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[3, 2, 2]","[3, 2, 2]","[2, 1, 1]","[619.0, 619.0, 619.0]",1.0,False,619,1857,"[-0.046438922658611145, -0.7849259005888598, 1.608252633289453e-07]",61,0.000339,2.529287,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-mvns_WFG9,small,mvns,WFG9,22,2,681,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[222.0, 220.0]",1.0,False,681,442,"[2.3465218976568264e-30, 6.893767419143357e-27]",2,0.189218,0.185189,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-mvns_WFG9,small,mvns,WFG9,22,2,681,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[3, 3]","[2, 2]","[222.0, 220.0]",1.0,False,681,442,"[1.0241196769003736e-46, 2.4952993356110684e-46]",2,0.000291,0.707293,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-mvns_WFG9,small,mvns,WFG9,22,2,681,4,4,3,153,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 1]","[3, 3]","[2, 2]","[458.0, 220.0]",1.0,False,681,678,"[6.431140295704242e-56, 4.439407626692438e-56]",1,0.07373,1.04351,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-mvns_WFG9,small,mvns,WFG9,22,2,681,4,4,4,204,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 1]","[3, 3]","[2, 2]","[458.0, 220.0]",1.0,False,681,678,"[1.1154635549102906e-57, 2.6780289523735456e-58]",3,0.000228,0.991344,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-mvns_ZDT1,small,mvns,ZDT1,30,2,929,4,4,1,51,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[1, 1]","[2, 3]","[1, 2]","[425.0, 302.0]",1.0,False,929,727,"[0.12171764473099772, 2.327296566598911]",2,4.764614,0.053864,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
swap_small-mvns_ZDT1,small,mvns,ZDT1,30,2,929,4,4,2,102,c311_build,construcao treed-GP: +GP na folha de maior impureza,"[2, 2]","[2, 3]","[1, 2]","[929.0, 610.0]",1.0,False,929,1539,"[0.22687893304828322, 2.696396438172087]",7,5.831649,0.513817,caminho;delta_total_point;early_stop;f_best;fe;geracao;iteracao;motivo;n_acumulado;n_folhas;n_front1;n_gps;profundidade;rec;tempo_busca_s;tempo_fit_s;total_points_per_model;ts
